,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
2947,NC_007795.1,gene,1506145,1506372,+,protein_coding,SAOUHSC_01578,SAOUHSC_01578,NA,hypothetical protein
2949,NC_007795.1,gene,1506409,1506555,+,protein_coding,SAOUHSC_01579,SAOUHSC_01579,NA,hypothetical protein
2951,NC_007795.1,gene,1506552,1507166,-,protein_coding,SAOUHSC_01580,SAOUHSC_01580,NA,phi PVL ORF 30-like protein
2953,NC_007795.1,gene,1507292,1508497,+,protein_coding,SAOUHSC_01582,SAOUHSC_01582,NA,bacteriophage integrase
2955,NC_007795.1,gene,1508540,1510567,-,protein_coding,SAOUHSC_01583,SAOUHSC_01583,NA,hypothetical protein
2957,NC_007795.1,gene,1510560,1511429,-,protein_coding,SAOUHSC_01584,SAOUHSC_01584,NA,hypothetical protein
2959,NC_007795.1,gene,1511734,1513485,-,protein_coding,SAOUHSC_01585,SAOUHSC_01585,NA,respiratory response protein SrrB
2961,NC_007795.1,gene,1513466,1514191,-,protein_coding,SAOUHSC_01586,SAOUHSC_01586,NA,DNA-binding response regulator
2963,NC_007795.1,gene,1514324,1515061,-,protein_coding,SAOUHSC_01587,SAOUHSC_01587,NA,ribosomal large subunit pseudouridine synthase B
2965,NC_007795.1,gene,1515054,1515596,-,protein_coding,SAOUHSC_01588,SAOUHSC_01588,NA,hypothetical protein
2967,NC_007795.1,gene,1515589,1516320,-,protein_coding,SAOUHSC_01589,SAOUHSC_01589,NA,hypothetical protein
2969,NC_007795.1,gene,1516412,1516918,+,protein_coding,SAOUHSC_01590,SAOUHSC_01590,NA,hypothetical protein
2971,NC_007795.1,gene,1516996,1517883,-,protein_coding,SAOUHSC_01591,SAOUHSC_01591,NA,integrase/recombinase XerD
2973,NC_007795.1,gene,1517932,1518381,-,protein_coding,SAOUHSC_01592,SAOUHSC_01592,NA,transcriptional regulator Fur
2975,NC_007795.1,gene,1518486,1519028,-,protein_coding,SAOUHSC_01593,SAOUHSC_01593,NA,NUDIX domain-containing protein
2977,NC_007795.1,gene,1519110,1520018,+,protein_coding,SAOUHSC_01594,SAOUHSC_01594,NA,hypothetical protein
2979,NC_007795.1,gene,1520234,1520482,-,protein_coding,SAOUHSC_01595,SAOUHSC_01595,NA,hypothetical protein
2981,NC_007795.1,gene,1520498,1521253,-,protein_coding,SAOUHSC_01596,SAOUHSC_01596,NA,hypothetical protein
2983,NC_007795.1,gene,1521425,1522210,+,protein_coding,SAOUHSC_01597,SAOUHSC_01597,NA,pyrroline-5-carboxylate reductase
2985,NC_007795.1,gene,1522315,1523235,-,protein_coding,SAOUHSC_01598,SAOUHSC_01598,NA,AtsA/ElaC family protein
2987,NC_007795.1,gene,1523548,1525032,+,protein_coding,SAOUHSC_01599,SAOUHSC_01599,NA,glucose-6-phosphate 1-dehydrogenase
2989,NC_007795.1,gene,1525235,1526128,+,protein_coding,SAOUHSC_01600,SAOUHSC_01600,NA,hypothetical protein
2991,NC_007795.1,gene,1526211,1527860,-,protein_coding,SAOUHSC_01601,SAOUHSC_01601,NA,alpha-D-1%2C4-glucosidase
2993,NC_007795.1,gene,1527876,1528895,-,protein_coding,SAOUHSC_01602,SAOUHSC_01602,NA,maltose operon transcriptional repressor
2995,NC_007795.1,gene,1528896,1529150,-,protein_coding,SAOUHSC_01603,SAOUHSC_01603,NA,hypothetical protein
2997,NC_007795.1,gene,1529089,1529460,-,protein_coding,SAOUHSC_01604,SAOUHSC_01604,NA,hypothetical protein
2999,NC_007795.1,gene,1529679,1531085,-,protein_coding,SAOUHSC_01605,SAOUHSC_01605,NA,6-phosphogluconate dehydrogenase
3001,NC_007795.1,gene,1531153,1532286,-,protein_coding,SAOUHSC_01606,SAOUHSC_01606,NA,peptidase T
3003,NC_007795.1,gene,1532549,1532728,+,protein_coding,SAOUHSC_01607,SAOUHSC_01607,NA,hypothetical protein
3005,NC_007795.1,gene,1532809,1532901,+,protein_coding,SAOUHSC_01608,SAOUHSC_01608,NA,hypothetical protein
3007,NC_007795.1,gene,1532855,1533835,-,protein_coding,SAOUHSC_01609,SAOUHSC_01609,NA,hypothetical protein
3009,NC_007795.1,gene,1533849,1534286,-,protein_coding,SAOUHSC_01610,SAOUHSC_01610,NA,hypothetical protein
3011,NC_007795.1,gene,1534637,1535911,-,protein_coding,SAOUHSC_01611,SAOUHSC_01611,NA,2-oxoisovalerate dehydrogenase%2C E2 component%2C dihydrolipoamide acetyltransferase
3013,NC_007795.1,gene,1535924,1536907,-,protein_coding,SAOUHSC_01612,SAOUHSC_01612,NA,2-oxoisovalerate dehydrogenase%2C E1 component subunit beta
3015,NC_007795.1,gene,1536907,1537899,-,protein_coding,SAOUHSC_01613,SAOUHSC_01613,NA,2-oxoisovalerate dehydrogenase%2C E1 component subunit alpha
3017,NC_007795.1,gene,1537915,1539336,-,protein_coding,SAOUHSC_01614,SAOUHSC_01614,NA,dihydrolipoamide dehydrogenase
3019,NC_007795.1,gene,1539487,1541166,-,protein_coding,SAOUHSC_01615,SAOUHSC_01615,NA,DNA repair protein RecN
3021,NC_007795.1,gene,1541182,1541634,-,protein_coding,SAOUHSC_01617,SAOUHSC_01617,NA,arginine repressor
3023,NC_007795.1,gene,1542066,1542947,-,protein_coding,SAOUHSC_01618,SAOUHSC_01618,NA,geranyltranstransferase
3025,NC_007795.1,gene,1542925,1543155,-,protein_coding,SAOUHSC_01619,SAOUHSC_01619,NA,exodeoxyribonuclease VII small subunit
3027,NC_007795.1,gene,1543148,1544485,-,protein_coding,xseA,SAOUHSC_01620,NA,exodeoxyribonuclease VII large subunit
3029,NC_007795.1,gene,1544502,1544891,-,protein_coding,nusB,SAOUHSC_01621,NA,transcription antitermination protein NusB
3031,NC_007795.1,gene,1544951,1545313,-,protein_coding,SAOUHSC_01622,SAOUHSC_01622,NA,hypothetical protein
3033,NC_007795.1,gene,1545328,1546683,-,protein_coding,SAOUHSC_01623,SAOUHSC_01623,NA,acetyl-CoA carboxylase biotin carboxylase subunit
3035,NC_007795.1,gene,1546683,1547147,-,protein_coding,SAOUHSC_01624,SAOUHSC_01624,NA,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
3037,NC_007795.1,gene,1547621,1548178,-,protein_coding,SAOUHSC_01625,SAOUHSC_01625,NA,elongation factor P
3039,NC_007795.1,gene,1548204,1549265,-,protein_coding,SAOUHSC_01626,SAOUHSC_01626,NA,proline dipeptidase
3041,NC_007795.1,gene,1549370,1549951,+,protein_coding,SAOUHSC_01627,SAOUHSC_01627,NA,hypothetical protein
3043,NC_007795.1,gene,1549965,1550183,+,protein_coding,SAOUHSC_01628,SAOUHSC_01628,NA,hypothetical protein
3045,NC_007795.1,gene,1550247,1551077,-,protein_coding,SAOUHSC_01629,SAOUHSC_01629,NA,hypothetical protein
3047,NC_007795.1,gene,1551235,1551621,+,protein_coding,SAOUHSC_01630,SAOUHSC_01630,NA,hypothetical protein
3049,NC_007795.1,gene,1551986,1553458,-,protein_coding,SAOUHSC_01632,SAOUHSC_01632,NA,glycine dehydrogenase subunit 2
3051,NC_007795.1,gene,1553451,1554797,-,protein_coding,SAOUHSC_01633,SAOUHSC_01633,NA,glycine dehydrogenase subunit 1
3053,NC_007795.1,gene,1554817,1555908,-,protein_coding,gcvT,SAOUHSC_01634,NA,glycine cleavage system aminomethyltransferase T
3055,NC_007795.1,gene,1556067,1556591,-,protein_coding,SAOUHSC_01635,SAOUHSC_01635,NA,shikimate kinase
3057,NC_007795.1,gene,1556581,1556727,-,protein_coding,SAOUHSC_01636,SAOUHSC_01636,NA,hypothetical protein
3059,NC_007795.1,gene,1556824,1557321,-,protein_coding,SAOUHSC_01637,SAOUHSC_01637,NA,competence protein ComGF
3061,NC_007795.1,gene,1557239,1557559,-,protein_coding,SAOUHSC_01638,SAOUHSC_01638,NA,hypothetical protein
3063,NC_007795.1,gene,1557525,1557971,-,protein_coding,SAOUHSC_01639,SAOUHSC_01639,NA,hypothetical protein
3065,NC_007795.1,gene,1557949,1558260,-,protein_coding,SAOUHSC_01640,SAOUHSC_01640,NA,hypothetical protein
3067,NC_007795.1,gene,1558274,1559194,-,protein_coding,SAOUHSC_01641,SAOUHSC_01641,NA,hypothetical protein
3069,NC_007795.1,gene,1559316,1560290,-,protein_coding,SAOUHSC_01643,SAOUHSC_01643,NA,hypothetical protein
3071,NC_007795.1,gene,1560342,1560965,-,protein_coding,SAOUHSC_01644,SAOUHSC_01644,NA,hypothetical protein
3073,NC_007795.1,gene,1560962,1561291,-,protein_coding,SAOUHSC_01645,SAOUHSC_01645,NA,hypothetical protein
3075,NC_007795.1,gene,1561291,1562277,-,protein_coding,SAOUHSC_01646,SAOUHSC_01646,NA,glucokinase
3077,NC_007795.1,gene,1562274,1562477,-,protein_coding,SAOUHSC_01647,SAOUHSC_01647,NA,hypothetical protein
3079,NC_007795.1,pseudogene,1562458,1563921,-,pseudogene,SAOUHSC_01649,SAOUHSC_01649,NA,NA
3080,NC_007795.1,gene,1563933,1564472,-,protein_coding,SAOUHSC_01650,SAOUHSC_01650,NA,5-formyltetrahydrofolate cyclo-ligase
3082,NC_007795.1,gene,1564681,1564830,-,protein_coding,rpmG,SAOUHSC_01651,NA,50S ribosomal protein L33
3084,NC_007795.1,gene,1564943,1567018,-,protein_coding,SAOUHSC_01652,SAOUHSC_01652,NA,penicillin-binding protein 3
3086,NC_007795.1,gene,1567139,1567738,-,protein_coding,SAOUHSC_01653,SAOUHSC_01653,NA,superoxide dismutase
3088,NC_007795.1,gene,1568014,1568424,-,protein_coding,SAOUHSC_01655,SAOUHSC_01655,NA,hypothetical protein
3090,NC_007795.1,gene,1568411,1569274,-,protein_coding,SAOUHSC_01656,SAOUHSC_01656,NA,hypothetical protein
3092,NC_007795.1,gene,1569316,1570101,-,protein_coding,SAOUHSC_01657,SAOUHSC_01657,NA,ABC transporter
3094,NC_007795.1,gene,1570227,1571117,-,protein_coding,SAOUHSC_01658,SAOUHSC_01658,NA,endonuclease IV
3096,NC_007795.1,gene,1571127,1572473,-,protein_coding,SAOUHSC_01659,SAOUHSC_01659,NA,hypothetical protein
3098,NC_007795.1,gene,1572587,1573687,-,protein_coding,SAOUHSC_01660,SAOUHSC_01660,NA,hypothetical protein
3100,NC_007795.1,gene,1573690,1574367,-,protein_coding,SAOUHSC_01661,SAOUHSC_01661,NA,hypothetical protein
3102,NC_007795.1,gene,1574498,1575604,-,protein_coding,SAOUHSC_01662,SAOUHSC_01662,NA,RNA polymerase sigma factor RpoD
3104,NC_007795.1,gene,1575828,1577627,-,protein_coding,SAOUHSC_01663,SAOUHSC_01663,NA,DNA primase
3106,NC_007795.1,gene,1577688,1578506,-,protein_coding,SAOUHSC_01664,SAOUHSC_01664,NA,hypothetical protein
3108,NC_007795.1,gene,1578517,1579056,-,protein_coding,SAOUHSC_01665,SAOUHSC_01665,NA,CBS domain-containing protein
3110,NC_007795.1,gene,1579475,1580866,+,protein_coding,SAOUHSC_01666,SAOUHSC_01666,NA,glycyl-tRNA synthetase
3112,NC_007795.1,gene,1581016,1581762,-,protein_coding,SAOUHSC_01667,SAOUHSC_01667,NA,hypothetical protein
3114,NC_007795.1,gene,1581790,1582689,-,protein_coding,era,SAOUHSC_01668,NA,GTP-binding protein Era
3116,NC_007795.1,gene,1582690,1583094,-,protein_coding,SAOUHSC_01670,SAOUHSC_01670,NA,cytidine deaminase
3118,NC_007795.1,gene,1583105,1583449,-,protein_coding,SAOUHSC_01671,SAOUHSC_01671,NA,diacylglycerol kinase
3120,NC_007795.1,gene,1583452,1583919,-,protein_coding,SAOUHSC_01672,SAOUHSC_01672,NA,hypothetical protein
3122,NC_007795.1,gene,1583920,1584867,-,protein_coding,SAOUHSC_01673,SAOUHSC_01673,NA,hypothetical protein
3124,NC_007795.1,gene,1585171,1585869,-,protein_coding,SAOUHSC_01675,SAOUHSC_01675,NA,hypothetical protein
3126,NC_007795.1,gene,1585886,1586875,-,protein_coding,SAOUHSC_01676,SAOUHSC_01676,NA,hypothetical protein
3128,NC_007795.1,gene,1586893,1587576,-,protein_coding,SAOUHSC_01677,SAOUHSC_01677,NA,hypothetical protein
3130,NC_007795.1,gene,1587820,1587996,-,protein_coding,rpsU,SAOUHSC_01678,NA,30S ribosomal protein S21
3132,NC_007795.1,gene,1588289,1589635,-,protein_coding,SAOUHSC_01679,SAOUHSC_01679,NA,hypothetical protein
3134,NC_007795.1,gene,1589642,1590394,-,protein_coding,SAOUHSC_01680,SAOUHSC_01680,NA,16S rRNA (uracil(1498)-N(3))-methyltransferase
3136,NC_007795.1,gene,1590396,1591334,-,protein_coding,prmA,SAOUHSC_01681,NA,ribosomal protein L11 methyltransferase
3138,NC_007795.1,gene,1591338,1592477,-,protein_coding,SAOUHSC_01682,SAOUHSC_01682,NA,chaperone protein DnaJ
3140,NC_007795.1,gene,1592613,1594445,-,protein_coding,dnaK,SAOUHSC_01683,NA,molecular chaperone DnaK
3142,NC_007795.1,gene,1594514,1595140,-,protein_coding,SAOUHSC_01684,SAOUHSC_01684,NA,heat shock protein GrpE
3144,NC_007795.1,gene,1595172,1596149,-,protein_coding,SAOUHSC_01685,SAOUHSC_01685,NA,heat-inducible transcription repressor HrcA
3146,NC_007795.1,gene,1596250,1597374,-,protein_coding,SAOUHSC_01686,SAOUHSC_01686,NA,coproporphyrinogen III oxidase
3148,NC_007795.1,gene,1597626,1597754,-,protein_coding,SAOUHSC_01687,SAOUHSC_01687,NA,hypothetical protein
3150,NC_007795.1,gene,1597937,1599760,-,protein_coding,SAOUHSC_01688,SAOUHSC_01688,NA,GTP-binding protein LepA
3152,NC_007795.1,gene,1600106,1600357,+,protein_coding,rpsT,SAOUHSC_01689,NA,30S ribosomal protein S20
3154,NC_007795.1,gene,1600402,1601376,-,protein_coding,holA,SAOUHSC_01690,NA,DNA polymerase III subunit delta
3156,NC_007795.1,gene,1601433,1603580,-,protein_coding,SAOUHSC_01691,SAOUHSC_01691,NA,DNA internalization-related competence protein ComEC/Rec2
3158,NC_007795.1,gene,1603639,1604070,-,protein_coding,SAOUHSC_01692,SAOUHSC_01692,NA,hypothetical protein
3160,NC_007795.1,gene,1604192,1604878,-,protein_coding,SAOUHSC_01693,SAOUHSC_01693,NA,hypothetical protein
3162,NC_007795.1,gene,1604918,1605634,-,protein_coding,SAOUHSC_01694,SAOUHSC_01694,NA,hypothetical protein
3164,NC_007795.1,gene,1605637,1605990,-,protein_coding,SAOUHSC_01695,SAOUHSC_01695,NA,hypothetical protein
3166,NC_007795.1,gene,1605991,1606575,-,protein_coding,SAOUHSC_01696,SAOUHSC_01696,NA,hypothetical protein
3168,NC_007795.1,gene,1606565,1607134,-,protein_coding,SAOUHSC_01697,SAOUHSC_01697,NA,nicotinate (nicotinamide) nucleotide adenylyltransferase
3170,NC_007795.1,gene,1607137,1607427,-,protein_coding,SAOUHSC_01698,SAOUHSC_01698,NA,hypothetical protein
3172,NC_007795.1,gene,1607431,1608237,-,protein_coding,SAOUHSC_01699,SAOUHSC_01699,NA,shikimate 5-dehydrogenase
3174,NC_007795.1,gene,1608251,1609351,-,protein_coding,SAOUHSC_01700,SAOUHSC_01700,NA,GTP-binding protein YqeH
3176,NC_007795.1,gene,1609352,1609879,-,protein_coding,SAOUHSC_01701,SAOUHSC_01701,NA,hypothetical protein
3178,NC_007795.1,gene,1609899,1610585,-,protein_coding,SAOUHSC_01702,SAOUHSC_01702,NA,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
3180,NC_007795.1,gene,1610899,1611168,+,protein_coding,SAOUHSC_01704,SAOUHSC_01704,NA,hypothetical protein
3182,NC_007795.1,gene,1611370,1612074,-,protein_coding,SAOUHSC_01705,SAOUHSC_01705,NA,enterotoxin family protein
3184,NC_007795.1,gene,1612536,1613756,-,protein_coding,SAOUHSC_01706,SAOUHSC_01706,NA,hypothetical protein
3186,NC_007795.1,gene,1614045,1615274,-,protein_coding,SAOUHSC_01707,SAOUHSC_01707,NA,hypothetical protein
3188,NC_007795.1,gene,1615287,1616039,-,protein_coding,SAOUHSC_01708,SAOUHSC_01708,NA,LamB/YcsF family protein
3190,NC_007795.1,gene,1616039,1617400,-,protein_coding,SAOUHSC_01709,SAOUHSC_01709,NA,acetyl-CoA carboxylase biotin carboxylase
3192,NC_007795.1,gene,1617414,1617863,-,protein_coding,SAOUHSC_01710,SAOUHSC_01710,NA,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
3194,NC_007795.1,gene,1617865,1618779,-,protein_coding,SAOUHSC_01711,SAOUHSC_01711,NA,hypothetical protein
3196,NC_007795.1,gene,1618865,1619566,-,protein_coding,SAOUHSC_01712,SAOUHSC_01712,NA,hypothetical protein
3198,NC_007795.1,gene,1619925,1620401,-,protein_coding,greA,SAOUHSC_01714,NA,transcription elongation factor GreA
3200,NC_007795.1,gene,1620429,1621052,-,protein_coding,SAOUHSC_01715,SAOUHSC_01715,NA,uridine kinase
3202,NC_007795.1,gene,1621052,1622320,-,protein_coding,SAOUHSC_01716,SAOUHSC_01716,NA,hypothetical protein
3204,NC_007795.1,gene,1622332,1623255,-,protein_coding,SAOUHSC_01717,SAOUHSC_01717,NA,hypothetical protein
3206,NC_007795.1,gene,1623258,1623896,-,protein_coding,SAOUHSC_01718,SAOUHSC_01718,NA,hypothetical protein
3208,NC_007795.1,gene,1624181,1624489,-,protein_coding,SAOUHSC_01719,SAOUHSC_01719,NA,hypothetical protein
3210,NC_007795.1,gene,1624504,1624932,-,protein_coding,SAOUHSC_01720,SAOUHSC_01720,NA,Holliday junction resolvase-like protein
3212,NC_007795.1,gene,1624936,1625196,-,protein_coding,SAOUHSC_01721,SAOUHSC_01721,NA,hypothetical protein
3214,NC_007795.1,gene,1625259,1627889,-,protein_coding,alaS,SAOUHSC_01722,NA,alanyl-tRNA synthetase
3216,NC_007795.1,gene,1628232,1630709,-,protein_coding,SAOUHSC_01723,SAOUHSC_01723,NA,hypothetical protein
3218,NC_007795.1,gene,1630711,1631379,-,protein_coding,SAOUHSC_01724,SAOUHSC_01724,NA,hypothetical protein
3220,NC_007795.1,pseudogene,1631841,1632958,-,pseudogene,SAOUHSC_01726,SAOUHSC_01726,NA,NA
3221,NC_007795.1,gene,1632959,1634101,-,protein_coding,SAOUHSC_01727,SAOUHSC_01727,NA,hypothetical protein
3223,NC_007795.1,gene,1634413,1635426,+,protein_coding,SAOUHSC_01728,SAOUHSC_01728,NA,hypothetical protein
3225,NC_007795.1,gene,1635663,1635809,-,protein_coding,SAOUHSC_01729,SAOUHSC_01729,NA,hypothetical protein
3227,NC_007795.1,gene,1635849,1636031,-,protein_coding,SAOUHSC_01730,SAOUHSC_01730,NA,hypothetical protein
3229,NC_007795.1,pseudogene,1636131,1636554,-,pseudogene,SAOUHSC_01732,SAOUHSC_01732,NA,NA
3230,NC_007795.1,gene,1636639,1637913,+,protein_coding,SAOUHSC_01734,SAOUHSC_01734,NA,recombination factor protein RarA
3232,NC_007795.1,gene,1638074,1638847,-,protein_coding,SAOUHSC_01735,SAOUHSC_01735,NA,hypothetical protein
3234,NC_007795.1,gene,1638847,1638975,-,protein_coding,SAOUHSC_01736,SAOUHSC_01736,NA,hypothetical protein
3236,NC_007795.1,gene,1639308,1641074,-,protein_coding,aspS,SAOUHSC_01737,NA,aspartyl-tRNA synthetase
3238,NC_007795.1,gene,1641090,1642352,-,protein_coding,hisS,SAOUHSC_01738,NA,histidyl-tRNA synthetase
3240,NC_007795.1,gene,1642813,1643688,-,protein_coding,SAOUHSC_01739,SAOUHSC_01739,NA,hypothetical protein
3242,NC_007795.1,gene,1643685,1644137,-,protein_coding,SAOUHSC_01741,SAOUHSC_01741,NA,D-tyrosyl-tRNA(Tyr) deacylase
3244,NC_007795.1,gene,1644149,1646338,-,protein_coding,SAOUHSC_01742,SAOUHSC_01742,NA,GTP pyrophosphokinase
3246,NC_007795.1,gene,1646766,1647284,-,protein_coding,SAOUHSC_01743,SAOUHSC_01743,NA,adenine phosphoribosyltransferase
3248,NC_007795.1,gene,1647306,1649579,-,protein_coding,SAOUHSC_01744,SAOUHSC_01744,NA,hypothetical protein
3250,NC_007795.1,gene,1649782,1652061,-,protein_coding,SAOUHSC_01746,SAOUHSC_01746,NA,bifunctional preprotein translocase subunit SecD/SecF
3252,NC_007795.1,gene,1652336,1652596,-,protein_coding,SAOUHSC_01747,SAOUHSC_01747,NA,preprotein translocase subunit YajC
3254,NC_007795.1,gene,1652615,1653754,-,protein_coding,tgt,SAOUHSC_01748,NA,queuine tRNA-ribosyltransferase
3256,NC_007795.1,gene,1653777,1654802,-,protein_coding,queA,SAOUHSC_01749,NA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase
3258,NC_007795.1,gene,1654804,1655808,-,protein_coding,ruvB,SAOUHSC_01750,NA,Holliday junction DNA helicase RuvB
3260,NC_007795.1,gene,1655840,1656442,-,protein_coding,ruvA,SAOUHSC_01751,NA,Holliday junction DNA helicase RuvA
3262,NC_007795.1,gene,1656456,1656911,-,protein_coding,SAOUHSC_01752,SAOUHSC_01752,NA,hypothetical protein
3264,NC_007795.1,gene,1656924,1658216,-,protein_coding,obgE,SAOUHSC_01753,NA,GTPase ObgE
3266,NC_007795.1,gene,1658571,1658855,-,protein_coding,rpmA,SAOUHSC_01755,NA,50S ribosomal protein L27
3268,NC_007795.1,gene,1658867,1659187,-,protein_coding,SAOUHSC_01756,SAOUHSC_01756,NA,hypothetical protein
3270,NC_007795.1,gene,1659193,1659501,-,protein_coding,rplU,SAOUHSC_01757,NA,50S ribosomal protein L21
3272,NC_007795.1,gene,1659668,1660198,-,protein_coding,SAOUHSC_01758,SAOUHSC_01758,NA,hypothetical protein
3274,NC_007795.1,gene,1660198,1661040,-,protein_coding,SAOUHSC_01759,SAOUHSC_01759,NA,rod shape-determining protein MreC
3276,NC_007795.1,gene,1661240,1661359,-,protein_coding,SAOUHSC_01760,SAOUHSC_01760,NA,hypothetical protein
3278,NC_007795.1,gene,1661433,1661906,-,protein_coding,SAOUHSC_01761,SAOUHSC_01761,NA,hypothetical protein
3280,NC_007795.1,gene,1662066,1662263,+,protein_coding,SAOUHSC_01761a,SAOUHSC_01761a,NA,membrane protein
3282,NC_007795.1,gene,1662380,1662664,-,protein_coding,SAOUHSC_01762,SAOUHSC_01762,NA,hypothetical protein
3284,NC_007795.1,gene,1662732,1663388,-,protein_coding,SAOUHSC_01763,SAOUHSC_01763,NA,hypothetical protein
3286,NC_007795.1,gene,1663415,1664122,-,protein_coding,SAOUHSC_01764,SAOUHSC_01764,NA,hypothetical protein
3288,NC_007795.1,gene,1664224,1664334,+,protein_coding,SAOUHSC_01765,SAOUHSC_01765,NA,hypothetical protein
3290,NC_007795.1,gene,1664392,1665663,-,protein_coding,SAOUHSC_01766,SAOUHSC_01766,NA,folylpolyglutamate synthase/dihydrofolate synthase
3292,NC_007795.1,gene,1665676,1668306,-,protein_coding,valS,SAOUHSC_01767,NA,valyl-tRNA synthetase
3294,NC_007795.1,gene,1668709,1669269,+,protein_coding,SAOUHSC_01768,SAOUHSC_01768,NA,hypothetical protein
3296,NC_007795.1,gene,1669492,1670565,-,protein_coding,SAOUHSC_01769,SAOUHSC_01769,NA,hypothetical protein
3298,NC_007795.1,gene,1670599,1670700,-,protein_coding,SAOUHSC_01770,SAOUHSC_01770,NA,hypothetical protein
3300,NC_007795.1,gene,1670761,1672047,-,protein_coding,SAOUHSC_01771,SAOUHSC_01771,NA,glutamate-1-semialdehyde aminotransferase
3302,NC_007795.1,gene,1672095,1673069,-,protein_coding,SAOUHSC_01772,SAOUHSC_01772,NA,delta-aminolevulinic acid dehydratase
3304,NC_007795.1,gene,1673072,1673740,-,protein_coding,SAOUHSC_01773,SAOUHSC_01773,NA,uroporphyrinogen III synthase
3306,NC_007795.1,gene,1673762,1674688,-,protein_coding,hemC,SAOUHSC_01774,NA,porphobilinogen deaminase
3308,NC_007795.1,gene,1674730,1675545,-,protein_coding,SAOUHSC_01775,SAOUHSC_01775,NA,hypothetical protein
3310,NC_007795.1,gene,1675567,1676913,-,protein_coding,hemA,SAOUHSC_01776,NA,glutamyl-tRNA reductase
3312,NC_007795.1,gene,1677130,1677720,-,protein_coding,engB,SAOUHSC_01777,NA,ribosome biogenesis GTP-binding protein YsxC
3314,NC_007795.1,gene,1677874,1679136,-,protein_coding,clpX,SAOUHSC_01778,NA,ATP-dependent protease ATP-binding subunit ClpX
3316,NC_007795.1,gene,1679287,1680588,-,protein_coding,tig,SAOUHSC_01779,NA,trigger factor
3318,NC_007795.1,gene,1680636,1680746,-,protein_coding,SAOUHSC_01780,SAOUHSC_01780,NA,hypothetical protein
3320,NC_007795.1,gene,1680751,1681680,-,protein_coding,SAOUHSC_01781,SAOUHSC_01781,NA,hypothetical protein
3322,NC_007795.1,gene,1681699,1682307,-,protein_coding,SAOUHSC_01782,SAOUHSC_01782,NA,hypothetical protein
3324,NC_007795.1,gene,1682384,1682485,+,protein_coding,SAOUHSC_01783,SAOUHSC_01783,NA,hypothetical protein
