,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
4061,NC_007618.1,gene,1914700,1915446,-,protein_coding,BAB_RS25325,BAB_RS25325,BAB1_1972,electron transfer flavoprotein subunit beta/FixA family protein
4063,NC_007618.1,gene,1915782,1916480,+,protein_coding,BAB_RS25330,BAB_RS25330,BAB1_1973,7-cyano-7-deazaguanine synthase
4065,NC_007618.1,gene,1916480,1916845,+,protein_coding,BAB_RS25335,BAB_RS25335,BAB1_1974,6-carboxytetrahydropterin synthase QueD
4067,NC_007618.1,gene,1916842,1917600,+,protein_coding,BAB_RS25340,BAB_RS25340,BAB1_1975,7-carboxy-7-deazaguanine synthase QueE
4069,NC_007618.1,gene,1917737,1918324,-,protein_coding,BAB_RS25345,BAB_RS25345,BAB1_1976,ATP:cob(I)alamin adenosyltransferase
4071,NC_007618.1,gene,1918326,1918529,-,protein_coding,BAB_RS25350,BAB_RS25350,BAB1_1977,twin transmembrane helix small protein
4073,NC_007618.1,gene,1918559,1919401,-,protein_coding,BAB_RS25355,BAB_RS25355,BAB1_1978,short-chain dehydrogenase
4075,NC_007618.1,gene,1919559,1920419,+,protein_coding,BAB_RS25360,BAB_RS25360,BAB1_1979,YihY/virulence factor BrkB family protein
4077,NC_007618.1,gene,1920437,1920922,+,protein_coding,BAB_RS25365,BAB_RS25365,BAB1_1980,YaiI/YqxD family protein
4079,NC_007618.1,gene,1920930,1921646,-,protein_coding,BAB_RS25370,BAB_RS25370,BAB1_1981,TlpA family protein disulfide reductase
4081,NC_007618.1,gene,1921700,1923100,+,protein_coding,BAB_RS25375,BAB_RS25375,BAB1_1982,argininosuccinate lyase
4083,NC_007618.1,gene,1923211,1923393,+,protein_coding,BAB_RS25380,BAB_RS25380,BAB1_1983,hypothetical protein
4085,NC_007618.1,gene,1923421,1924686,+,protein_coding,BAB_RS25385,BAB_RS25385,BAB1_1984,diaminopimelate decarboxylase
4087,NC_007618.1,gene,1924785,1927445,+,protein_coding,BAB_RS25390,BAB_RS25390,BAB1_1985,TIGR02302 family protein
4089,NC_007618.1,gene,1927485,1928021,-,protein_coding,BAB_RS25395,BAB_RS25395,BAB1_1986,hypoxanthine phosphoribosyltransferase
4091,NC_007618.1,gene,1927981,1928175,-,protein_coding,BAB_RS32960,BAB_RS32960,NA,hypothetical protein
4093,NC_007618.1,gene,1928170,1928949,+,protein_coding,BAB_RS25400,BAB_RS25400,BAB1_1987,class I SAM-dependent methyltransferase
4095,NC_007618.1,gene,1929094,1930200,+,protein_coding,BAB_RS25405,BAB_RS25405,BAB1_1988,histidinol-phosphate transaminase
4097,NC_007618.1,gene,1930205,1931170,+,protein_coding,BAB_RS25410,BAB_RS25410,BAB1_1989,prephenate dehydrogenase/arogenate dehydrogenase family protein
4099,NC_007618.1,gene,1931139,1932158,-,protein_coding,BAB_RS25415,BAB_RS25415,NA,DUF2125 domain-containing protein
4101,NC_007618.1,gene,1932178,1932381,-,protein_coding,BAB_RS32965,BAB_RS32965,BAB1_1990,hypothetical protein
4103,NC_007618.1,gene,1932370,1932930,+,protein_coding,BAB_RS25420,BAB_RS25420,BAB1_1991,gamma-glutamylcyclotransferase
4105,NC_007618.1,gene,1932986,1933061,-,tRNA,BAB_RS25425,BAB_RS25425,BAB1_2235,NA
4108,NC_007618.1,gene,1933263,1933553,+,protein_coding,BAB_RS25430,BAB_RS25430,BAB1_1992,YggT family protein
4110,NC_007618.1,gene,1933724,1934254,-,protein_coding,BAB_RS25435,BAB_RS25435,BAB1_1993,inorganic pyrophosphatase
4112,NC_007618.1,gene,1934407,1935189,-,protein_coding,BAB_RS25440,BAB_RS25440,BAB1_1994,1-acyl-sn-glycerol-3-phosphate acyltransferase
4114,NC_007618.1,gene,1935368,1936270,-,protein_coding,BAB_RS25445,BAB_RS25445,NA,YdcF family protein
4116,NC_007618.1,gene,1936267,1937268,-,protein_coding,BAB_RS25450,BAB_RS25450,BAB1_1996,ABC transporter permease
4118,NC_007618.1,gene,1937261,1937920,-,protein_coding,BAB_RS25455,BAB_RS25455,BAB1_1997,cell division ATP-binding protein FtsE
4120,NC_007618.1,gene,1937925,1938107,-,protein_coding,BAB_RS32970,BAB_RS32970,BAB1_1998,hypothetical protein
4122,NC_007618.1,gene,1938229,1938501,-,protein_coding,BAB_RS25460,BAB_RS25460,BAB1_1999,hypothetical protein
4124,NC_007618.1,gene,1938979,1939665,+,protein_coding,BAB_RS25465,BAB_RS25465,BAB1_2001,aquaporin
4126,NC_007618.1,gene,1940046,1940741,+,protein_coding,BAB_RS25470,BAB_RS25470,BAB1_2003,outer membrane lipoprotein carrier protein LolA
4128,NC_007618.1,gene,1940844,1941650,+,protein_coding,BAB_RS25475,BAB_RS25475,BAB1_2004,exodeoxyribonuclease III
4130,NC_007618.1,gene,1941656,1942117,-,protein_coding,BAB_RS25480,BAB_RS25480,BAB1_2005,cyclic nucleotide-binding domain-containing protein
4132,NC_007618.1,gene,1942152,1942835,-,protein_coding,BAB_RS25485,BAB_RS25485,BAB1_2006,DNA-binding response regulator
4134,NC_007618.1,gene,1943043,1943588,+,protein_coding,BAB_RS25490,BAB_RS25490,BAB1_2007,hypothetical protein
4136,NC_007618.1,gene,1943649,1943948,+,protein_coding,BAB_RS32975,BAB_RS32975,BAB1_2008,hypothetical protein
4138,NC_007618.1,pseudogene,1943977,1945481,-,pseudogene,BAB_RS25495,BAB_RS25495,NA,surface protein
4140,NC_007618.1,gene,1945490,1946569,-,protein_coding,BAB_RS25500,BAB_RS25500,BAB1_2010,hypothetical protein
4142,NC_007618.1,gene,1947016,1947363,-,protein_coding,BAB_RS25505,BAB_RS25505,NA,hypothetical protein
4144,NC_007618.1,gene,1947372,1948928,-,protein_coding,BAB_RS25510,BAB_RS25510,BAB1_2012,hypothetical protein
4146,NC_007618.1,pseudogene,1949566,1953888,+,pseudogene,BAB_RS32980,BAB_RS32980,NA,hypothetical protein
4148,NC_007618.1,gene,1954029,1954700,-,protein_coding,BAB_RS25525,BAB_RS25525,BAB1_2015,membrane protein
4150,NC_007618.1,gene,1954780,1955073,-,protein_coding,BAB_RS25530,BAB_RS25530,BAB1_2016,50S ribosomal protein L28
4152,NC_007618.1,gene,1955435,1956250,+,protein_coding,BAB_RS25535,BAB_RS25535,BAB1_2017,DUF3108 domain-containing protein
4154,NC_007618.1,gene,1956362,1956784,-,protein_coding,BAB_RS25540,BAB_RS25540,BAB1_2018,MerR family DNA-binding transcriptional regulator
4156,NC_007618.1,gene,1956873,1959287,+,protein_coding,BAB_RS25545,BAB_RS25545,BAB1_2019,heavy metal translocating P-type ATPase
4158,NC_007618.1,gene,1959694,1960443,+,protein_coding,BAB_RS25550,BAB_RS25550,BAB1_2020,hypothetical protein
4160,NC_007618.1,gene,1960470,1961555,+,protein_coding,BAB_RS25555,BAB_RS25555,BAB1_2021,hypothetical protein
4162,NC_007618.1,gene,1961728,1963641,-,protein_coding,BAB_RS25560,BAB_RS25560,BAB1_2022,cobaltochelatase subunit CobT
4164,NC_007618.1,gene,1963715,1964701,-,protein_coding,BAB_RS25565,BAB_RS25565,BAB1_2023,cobaltochelatase subunit CobS
4166,NC_007618.1,gene,1964780,1964998,+,protein_coding,BAB_RS32985,BAB_RS32985,NA,hypothetical protein
4168,NC_007618.1,gene,1964976,1965605,-,protein_coding,BAB_RS25570,BAB_RS25570,BAB1_2025,J domain-containing protein
4170,NC_007618.1,gene,1965602,1965799,-,protein_coding,BAB_RS32990,BAB_RS32990,BAB1_2026,hypothetical protein
4172,NC_007618.1,gene,1965792,1966106,+,protein_coding,BAB_RS25575,BAB_RS25575,BAB1_2027,BolA family transcriptional regulator
4174,NC_007618.1,gene,1966131,1967438,-,protein_coding,BAB_RS25580,BAB_RS25580,BAB1_2028,HlyC/CorC family transporter
4176,NC_007618.1,gene,1967502,1968638,-,protein_coding,BAB_RS25585,BAB_RS25585,BAB1_2029,3-dehydroquinate synthase
4178,NC_007618.1,gene,1968731,1969333,-,protein_coding,BAB_RS25590,BAB_RS25590,BAB1_2030,shikimate kinase
4180,NC_007618.1,gene,1969479,1969664,+,protein_coding,BAB_RS25595,BAB_RS25595,BAB1_2031,hypothetical protein
4182,NC_007618.1,gene,1969667,1970590,+,protein_coding,BAB_RS25600,BAB_RS25600,BAB1_2032,site-specific tyrosine recombinase XerD
4184,NC_007618.1,gene,1970729,1971682,+,protein_coding,BAB_RS25605,BAB_RS25605,BAB1_2033,acetyl-CoA carboxylase carboxyl transferase subunit alpha
4186,NC_007618.1,gene,1971904,1973115,+,protein_coding,BAB_RS25610,BAB_RS25610,BAB1_2034,hypothetical protein
4188,NC_007618.1,gene,1973115,1973351,+,protein_coding,BAB_RS25615,BAB_RS25615,BAB1_2035,response regulator SirA
4190,NC_007618.1,gene,1973369,1974541,-,protein_coding,BAB_RS25620,BAB_RS25620,BAB1_2036,GTP-binding protein
4192,NC_007618.1,gene,1974543,1975658,-,protein_coding,BAB_RS25625,BAB_RS25625,BAB1_2037,D-alanyl-D-alanine carboxypeptidase
4194,NC_007618.1,gene,1975953,1977116,+,protein_coding,BAB_RS25630,BAB_RS25630,BAB1_2038,amidohydrolase
4196,NC_007618.1,gene,1977230,1977306,+,tRNA,BAB_RS25635,BAB_RS25635,BAB1_2236,NA
4199,NC_007618.1,gene,1977315,1978079,-,protein_coding,BAB_RS25640,BAB_RS25640,BAB1_2039,NAD(P)-dependent oxidoreductase
4201,NC_007618.1,gene,1978187,1978621,+,protein_coding,BAB_RS25645,BAB_RS25645,BAB1_2040,GFA family protein
4203,NC_007618.1,gene,1978720,1979115,+,protein_coding,BAB_RS25650,BAB_RS25650,BAB1_2041,DUF4354 domain-containing protein
4205,NC_007618.1,gene,1979185,1980819,-,protein_coding,BAB_RS25655,BAB_RS25655,BAB1_2042,alanine-phosphoribitol ligase
4207,NC_007618.1,gene,1980830,1981594,-,protein_coding,BAB_RS25660,BAB_RS25660,BAB1_2043,3-ketoacyl-ACP reductase
4209,NC_007618.1,gene,1981591,1983075,-,protein_coding,BAB_RS25665,BAB_RS25665,BAB1_2044,GMC family oxidoreductase
4211,NC_007618.1,gene,1983088,1984608,-,protein_coding,BAB_RS25670,BAB_RS25670,BAB1_2045,sorbosone dehydrogenase
4213,NC_007618.1,gene,1984602,1985378,-,protein_coding,BAB_RS25675,BAB_RS25675,BAB1_2046,enoyl-CoA hydratase/isomerase family protein
4215,NC_007618.1,pseudogene,1985380,1986982,-,pseudogene,BAB_RS25685,BAB_RS25685,NA,acyl CoA:acetate/3-ketoacid CoA transferase
4217,NC_007618.1,gene,1986988,1987989,-,protein_coding,BAB_RS25690,BAB_RS25690,BAB1_2049,gfo/Idh/MocA family oxidoreductase
4219,NC_007618.1,gene,1987968,1989026,-,protein_coding,BAB_RS25695,BAB_RS25695,BAB1_2050,LacI family DNA-binding transcriptional regulator
4221,NC_007618.1,gene,1989277,1990446,+,protein_coding,BAB_RS25700,BAB_RS25700,BAB1_2051,dihydrodipicolinate synthase family protein
4223,NC_007618.1,gene,1990480,1991502,-,protein_coding,BAB_RS25705,BAB_RS25705,BAB1_2052,flavin-dependent oxidoreductase
4225,NC_007618.1,gene,1991499,1991708,-,protein_coding,BAB_RS32995,BAB_RS32995,BAB1_2053,hypothetical protein
4227,NC_007618.1,gene,1991771,1992736,+,protein_coding,BAB_RS25710,BAB_RS25710,BAB1_2054,ABC transporter substrate-binding protein
4229,NC_007618.1,gene,1992940,1993200,-,protein_coding,BAB_RS33000,BAB_RS33000,BAB1_2055,hypothetical protein
4231,NC_007618.1,gene,1993380,1994264,+,protein_coding,BAB_RS25715,BAB_RS25715,BAB1_2056,ABC transporter permease
4233,NC_007618.1,gene,1994261,1995055,+,protein_coding,BAB_RS25720,BAB_RS25720,BAB1_2057,ABC transporter ATP-binding protein
4235,NC_007618.1,gene,1995217,1996260,+,protein_coding,BAB_RS25725,BAB_RS25725,BAB1_2058,DNA polymerase III subunit delta
4237,NC_007618.1,gene,1996354,1997235,-,protein_coding,BAB_RS25730,BAB_RS25730,BAB1_2059,chromosome partitioning protein ParB
4239,NC_007618.1,gene,1997279,1998076,-,protein_coding,BAB_RS25735,BAB_RS25735,BAB1_2060,ParA family protein
4241,NC_007618.1,gene,1998129,1998770,-,protein_coding,BAB_RS25740,BAB_RS25740,BAB1_2061,ribosomal RNA small subunit methyltransferase G
4243,NC_007618.1,gene,1998767,2000677,-,protein_coding,BAB_RS25745,BAB_RS25745,BAB1_2062,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
4245,NC_007618.1,gene,2000904,2002232,-,protein_coding,BAB_RS25750,BAB_RS25750,BAB1_2063,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
4247,NC_007618.1,gene,2002347,2004347,+,protein_coding,BAB_RS25755,BAB_RS25755,BAB1_2064,thioredoxin domain-containing protein
4249,NC_007618.1,gene,2004432,2005688,-,protein_coding,BAB_RS25760,BAB_RS25760,BAB1_2065,transcription termination factor Rho
4251,NC_007618.1,gene,2006079,2006615,-,protein_coding,BAB_RS25770,BAB_RS25770,BAB1_2066,protoporphyrinogen oxidase HemJ
4253,NC_007618.1,gene,2006612,2007637,-,protein_coding,BAB_RS25775,BAB_RS25775,BAB1_2067,uroporphyrinogen decarboxylase
4255,NC_007618.1,gene,2007865,2008116,-,protein_coding,BAB_RS33005,BAB_RS33005,NA,hypothetical protein
4257,NC_007618.1,gene,2008090,2008929,+,protein_coding,BAB_RS25780,BAB_RS25780,BAB1_2068,phosphoenolpyruvate synthetase regulatory protein
4259,NC_007618.1,gene,2008926,2009525,+,protein_coding,BAB_RS25785,BAB_RS25785,BAB1_2069,septum formation inhibitor Maf
4261,NC_007618.1,gene,2009518,2010387,+,protein_coding,BAB_RS25790,BAB_RS25790,BAB1_2070,shikimate dehydrogenase
4263,NC_007618.1,gene,2010384,2010986,+,protein_coding,BAB_RS25795,BAB_RS25795,BAB1_2071,dephospho-CoA kinase
4265,NC_007618.1,gene,2011028,2011732,+,protein_coding,BAB_RS25800,BAB_RS25800,BAB1_2072,DNA polymerase III subunit epsilon
4267,NC_007618.1,gene,2011790,2012281,-,protein_coding,BAB_RS25805,BAB_RS25805,BAB1_2073,protein-export protein SecB
4269,NC_007618.1,gene,2012401,2012898,-,protein_coding,BAB_RS25810,BAB_RS25810,BAB1_2074,membrane protein FxsA
4271,NC_007618.1,gene,2013115,2013810,+,protein_coding,BAB_RS25815,BAB_RS25815,BAB1_2075,calcium-binding protein
4273,NC_007618.1,gene,2013874,2014983,+,protein_coding,BAB_RS25820,BAB_RS25820,BAB1_2076,transglycosylase
4275,NC_007618.1,gene,2014989,2015591,+,protein_coding,BAB_RS25825,BAB_RS25825,BAB1_2077,DNA mismatch repair protein MutS
4277,NC_007618.1,gene,2015588,2015968,+,protein_coding,BAB_RS25830,BAB_RS25830,BAB1_2078,XRE family transcriptional regulator
4279,NC_007618.1,gene,2015977,2016996,-,protein_coding,BAB_RS25835,BAB_RS25835,BAB1_2079,DUF1402 domain-containing protein
4281,NC_007618.1,gene,2017143,2018447,-,protein_coding,BAB_RS25840,BAB_RS25840,BAB1_2080,HslU--HslV peptidase ATPase subunit
4283,NC_007618.1,gene,2018521,2019075,-,protein_coding,BAB_RS25845,BAB_RS25845,BAB1_2081,HslU--HslV peptidase proteolytic subunit
4285,NC_007618.1,gene,2019372,2019980,+,protein_coding,BAB_RS25850,BAB_RS25850,BAB1_2082,imidazoleglycerol-phosphate dehydratase
4287,NC_007618.1,gene,2020090,2020599,+,protein_coding,BAB_RS25855,BAB_RS25855,BAB1_2083,DUF2628 domain-containing protein
4289,NC_007618.1,gene,2020602,2021252,+,protein_coding,BAB_RS25860,BAB_RS25860,BAB1_2084,imidazole glycerol phosphate synthase subunit HisH
4291,NC_007618.1,gene,2021257,2021988,+,protein_coding,BAB_RS25865,BAB_RS25865,BAB1_2085,1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase
4293,NC_007618.1,gene,2021985,2022770,+,protein_coding,BAB_RS25870,BAB_RS25870,BAB1_2086,imidazole glycerol phosphate synthase cyclase subunit
4295,NC_007618.1,gene,2022906,2023229,+,protein_coding,BAB_RS25875,BAB_RS25875,BAB1_2087,phosphoribosyl-ATP pyrophosphatase
4297,NC_007618.1,gene,2023244,2024212,+,protein_coding,BAB_RS25880,BAB_RS25880,BAB1_2088,type I pantothenate kinase
4299,NC_007618.1,gene,2024275,2024712,-,protein_coding,BAB_RS25885,BAB_RS25885,BAB1_2089,aminoacyl-tRNA hydrolase
4301,NC_007618.1,gene,2024823,2024912,-,protein_coding,BAB_RS25890,BAB_RS25890,NA,hypothetical protein
4303,NC_007618.1,gene,2024958,2026433,-,protein_coding,BAB_RS25895,BAB_RS25895,NA,phosphoenolpyruvate carboxykinase
4305,NC_007618.1,gene,2026836,2027555,+,protein_coding,BAB_RS25900,BAB_RS25900,BAB1_2092,DNA-binding response regulator
4307,NC_007618.1,gene,2027666,2029471,+,protein_coding,BAB_RS25905,BAB_RS25905,BAB1_2093,HAMP domain-containing protein
4309,NC_007618.1,gene,2029497,2029976,+,protein_coding,BAB_RS25910,BAB_RS25910,BAB1_2094,ATP-binding protein
4311,NC_007618.1,gene,2029951,2030226,+,protein_coding,BAB_RS33010,BAB_RS33010,BAB1_2095,hypothetical protein
4313,NC_007618.1,gene,2030228,2030629,+,protein_coding,BAB_RS25915,BAB_RS25915,BAB1_2096,PTS fructose transporter subunit IIA
4315,NC_007618.1,gene,2030633,2030947,+,protein_coding,BAB_RS25920,BAB_RS25920,BAB1_2097,HPr family phosphocarrier protein
4317,NC_007618.1,gene,2031004,2031258,+,protein_coding,BAB_RS33015,BAB_RS33015,BAB1_2098,hypothetical protein
4319,NC_007618.1,gene,2031255,2032655,+,protein_coding,BAB_RS25925,BAB_RS25925,BAB1_2099,adenosylhomocysteinase
4321,NC_007618.1,gene,2032843,2033052,+,protein_coding,BAB_RS33020,BAB_RS33020,BAB1_2100,hypothetical protein
4323,NC_007618.1,gene,2033106,2035619,+,protein_coding,BAB_RS25930,BAB_RS25930,BAB1_2101,two-component sensor histidine kinase
4325,NC_007618.1,gene,2035634,2037169,+,protein_coding,BAB_RS25935,BAB_RS25935,BAB1_2102,bifunctional tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE/phosphotransferase
4327,NC_007618.1,gene,2037156,2037875,+,protein_coding,BAB_RS25940,BAB_RS25940,BAB1_2103,nucleotidyltransferase family protein
4329,NC_007618.1,gene,2037890,2041048,+,protein_coding,BAB_RS25945,BAB_RS25945,BAB1_2104,double-strand break repair protein AddB
4331,NC_007618.1,gene,2041045,2044587,+,protein_coding,BAB_RS25950,BAB_RS25950,BAB1_2105,double-strand break repair helicase AddA
4333,NC_007618.1,gene,2044769,2045092,+,protein_coding,BAB_RS25955,BAB_RS25955,BAB1_2107,thioredoxin
4335,NC_007618.1,gene,2045146,2046474,-,protein_coding,BAB_RS25960,BAB_RS25960,BAB1_2108,bifunctional folylpolyglutamate synthase/dihydrofolate synthase
4337,NC_007618.1,gene,2046477,2047382,-,protein_coding,BAB_RS25965,BAB_RS25965,BAB1_2109,acetyl-CoA carboxylase carboxyl transferase subunit beta
4339,NC_007618.1,gene,2047443,2048282,-,protein_coding,BAB_RS25970,BAB_RS25970,BAB1_2110,tryptophan synthase subunit alpha
4341,NC_007618.1,gene,2048279,2048746,-,protein_coding,BAB_RS25975,BAB_RS25975,NA,hypothetical protein
4343,NC_007618.1,gene,2048749,2049969,-,protein_coding,BAB_RS25980,BAB_RS25980,BAB1_2112,tryptophan synthase subunit beta
4345,NC_007618.1,gene,2049989,2050657,-,protein_coding,BAB_RS25985,BAB_RS25985,BAB1_2113,N-(5'-phosphoribosyl)anthranilate isomerase
4347,NC_007618.1,gene,2050696,2051331,-,protein_coding,BAB_RS25990,BAB_RS25990,BAB1_2114,YdcF family protein
4349,NC_007618.1,gene,2051328,2052089,-,protein_coding,BAB_RS25995,BAB_RS25995,BAB1_2115,M48 family peptidase
4351,NC_007618.1,pseudogene,2052198,2052644,-,pseudogene,BAB_RS26000,BAB_RS26000,NA,hypothetical protein
4353,NC_007618.1,gene,2052826,2053059,-,protein_coding,BAB_RS26005,BAB_RS26005,NA,hypothetical protein
4355,NC_007618.1,gene,2053134,2053976,-,protein_coding,BAB_RS26010,BAB_RS26010,NA,benzoate transporter
4357,NC_007618.1,gene,2053990,2054781,-,protein_coding,BAB_RS26015,BAB_RS26015,BAB1_2120,alpha/beta hydrolase
4359,NC_007618.1,gene,2055081,2055617,+,protein_coding,BAB_RS26025,BAB_RS26025,BAB1_2121,translation initiation factor IF-3
4361,NC_007618.1,gene,2055746,2056360,+,protein_coding,BAB_RS26030,BAB_RS26030,BAB1_2122,isoprenylcysteine carboxylmethyltransferase family protein
4363,NC_007618.1,gene,2056627,2056827,+,protein_coding,BAB_RS26035,BAB_RS26035,BAB1_2123,50S ribosomal protein L35
4365,NC_007618.1,gene,2056855,2057259,+,protein_coding,BAB_RS26040,BAB_RS26040,BAB1_2124,50S ribosomal protein L20
4367,NC_007618.1,gene,2057358,2058200,+,protein_coding,BAB_RS26045,BAB_RS26045,BAB1_2125,hypothetical protein
4369,NC_007618.1,gene,2058328,2059437,+,protein_coding,BAB_RS26050,BAB_RS26050,BAB1_2126,phenylalanine--tRNA ligase subunit alpha
4371,NC_007618.1,gene,2059459,2061873,+,protein_coding,BAB_RS26055,BAB_RS26055,BAB1_2127,phenylalanine--tRNA ligase subunit beta
4373,NC_007618.1,gene,2061943,2062929,+,protein_coding,BAB_RS26060,BAB_RS26060,BAB1_2128,gfo/Idh/MocA family oxidoreductase
4375,NC_007618.1,gene,2063155,2065068,+,protein_coding,BAB_RS26065,BAB_RS26065,BAB1_2129,molecular chaperone DnaK
4377,NC_007618.1,pseudogene,2065094,2065279,-,pseudogene,BAB_RS33025,BAB_RS33025,NA,hypothetical protein
4379,NC_007618.1,gene,2065313,2066446,+,protein_coding,BAB_RS26070,BAB_RS26070,BAB1_2130,molecular chaperone DnaJ
4381,NC_007618.1,gene,2066567,2067166,+,protein_coding,BAB_RS26075,BAB_RS26075,BAB1_2131,hypothetical protein
4383,NC_007618.1,gene,2067376,2068092,+,protein_coding,BAB_RS26080,BAB_RS26080,BAB1_2132,orotidine-5'-phosphate decarboxylase
4385,NC_007618.1,gene,2068141,2068428,+,protein_coding,BAB_RS26085,BAB_RS26085,BAB1_2133,DUF1330 domain-containing protein
4387,NC_007618.1,gene,2068466,2069341,-,protein_coding,BAB_RS26090,BAB_RS26090,NA,SMP-30/gluconolactonase/LRE family protein
4389,NC_007618.1,gene,2069589,2070527,+,protein_coding,BAB_RS26095,BAB_RS26095,BAB1_2135,glutathione synthetase
4391,NC_007618.1,pseudogene,2070637,2072168,+,pseudogene,BAB_RS26105,BAB_RS26105,NA,AAA family ATPase
4393,NC_007618.1,gene,2072217,2072837,-,protein_coding,BAB_RS26110,BAB_RS26110,BAB1_2137,hypothetical protein
4395,NC_007618.1,gene,2073285,2073641,-,protein_coding,BAB_RS26115,BAB_RS26115,BAB1_2138,septal ring lytic transglycosylase RlpA family protein
4397,NC_007618.1,gene,2073797,2074018,+,protein_coding,BAB_RS33030,BAB_RS33030,BAB1_2139,hypothetical protein
4399,NC_007618.1,gene,2074185,2074601,+,protein_coding,BAB_RS26120,BAB_RS26120,BAB1_2140,DUF454 domain-containing protein
4401,NC_007618.1,gene,2074756,2075802,+,protein_coding,BAB_RS26125,BAB_RS26125,BAB1_2141,phosphonate ABC transporter substrate-binding protein
4403,NC_007618.1,gene,2075944,2077434,+,protein_coding,BAB_RS26130,BAB_RS26130,BAB1_2142,phosphate ABC transporter permease subunit PstC
4405,NC_007618.1,gene,2077434,2078744,+,protein_coding,BAB_RS26135,BAB_RS26135,BAB1_2143,phosphate ABC transporter%2C permease protein PstA
4407,NC_007618.1,gene,2078761,2079582,+,protein_coding,BAB_RS26140,BAB_RS26140,BAB1_2144,phosphate ABC transporter ATP-binding protein
4409,NC_007618.1,gene,2079648,2080370,+,protein_coding,BAB_RS26145,BAB_RS26145,BAB1_2145,phosphate transport system regulatory protein PhoU
4411,NC_007618.1,gene,2080488,2081174,+,protein_coding,BAB_RS26150,BAB_RS26150,BAB1_2146,phosphate regulon transcriptional regulatory protein PhoB
