,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
3970,NC_003317.1,gene,1877991,1878821,+,protein_coding,BME_RS09085,BME_RS09085,BMEI1835,PhzF family phenazine biosynthesis protein
3972,NC_003317.1,gene,1878863,1880167,-,protein_coding,BME_RS09090,BME_RS09090,BMEI1836,nicotinate phosphoribosyltransferase
3974,NC_003317.1,gene,1880257,1888860,-,protein_coding,BME_RS09095,BME_RS09095,BMEI1837,DUF3131 domain-containing protein
3976,NC_003317.1,gene,1889246,1890325,-,protein_coding,BME_RS09100,BME_RS09100,BMEI1838,sulfate/thiosulfate import ATP-binding protein CysA
3978,NC_003317.1,gene,1890423,1891289,-,protein_coding,BME_RS09105,BME_RS09105,BMEI1839,sulfate ABC transporter permease subunit CysW
3980,NC_003317.1,gene,1891279,1892145,-,protein_coding,BME_RS09110,BME_RS09110,BMEI1840,sulfate ABC transporter permease subunit CysT
3982,NC_003317.1,gene,1892240,1893268,-,protein_coding,BME_RS09115,BME_RS09115,BMEI1841,sulfate ABC transporter substrate-binding protein
3984,NC_003317.1,gene,1893546,1894364,-,protein_coding,BME_RS09120,BME_RS09120,BMEI1842,YdcF family protein
3986,NC_003317.1,gene,1894656,1895141,+,protein_coding,BME_RS09125,BME_RS09125,NA,hypothetical protein
3988,NC_003317.1,gene,1895227,1895631,-,protein_coding,BME_RS09130,BME_RS09130,BMEI1844,DUF930 domain-containing protein
3990,NC_003317.1,gene,1896284,1896520,+,protein_coding,BME_RS09135,BME_RS09135,BMEI1845,AsnC family transcriptional regulator
3992,NC_003317.1,gene,1896697,1897071,+,protein_coding,BME_RS09140,BME_RS09140,BMEI1846,response regulator
3994,NC_003317.1,gene,1897071,1897529,+,protein_coding,BME_RS09145,BME_RS09145,BMEI1847,hypothetical protein
3996,NC_003317.1,gene,1897920,1899755,+,protein_coding,BME_RS09150,BME_RS09150,BMEI1848,dihydroxy-acid dehydratase
3998,NC_003317.1,gene,1900004,1900615,-,protein_coding,BME_RS09155,BME_RS09155,BMEI1849,DsbE family thiol:disulfide interchange protein
4000,NC_003317.1,gene,1900612,1900785,-,protein_coding,BME_RS09160,BME_RS09160,BMEI1850,heme exporter protein CcmD
4002,NC_003317.1,gene,1900782,1901570,-,protein_coding,BME_RS09165,BME_RS09165,BMEI1851,heme exporter protein C
4004,NC_003317.1,gene,1901625,1902290,-,protein_coding,BME_RS09170,BME_RS09170,BMEI1852,heme exporter protein CcmB
4006,NC_003317.1,gene,1902290,1902937,-,protein_coding,BME_RS09175,BME_RS09175,BMEI1853,cytochrome c biogenesis ATP-binding export protein CcmA
4008,NC_003317.1,gene,1903100,1903312,-,protein_coding,BME_RS16795,BME_RS16795,BMEI1854,hypothetical protein
4010,NC_003317.1,gene,1903281,1905968,+,protein_coding,BME_RS09180,BME_RS09180,BMEI1855,aconitate hydratase AcnA
4012,NC_003317.1,gene,1906245,1906979,+,protein_coding,BME_RS09185,BME_RS09185,BMEI1856,DUF1223 domain-containing protein
4014,NC_003317.1,gene,1907529,1907930,+,protein_coding,BME_RS09190,BME_RS09190,BMEI1857,DUF2794 domain-containing protein
4016,NC_003317.1,gene,1907950,1908489,-,protein_coding,BME_RS09195,BME_RS09195,BMEI1858,N-acetyltransferase
4018,NC_003317.1,gene,1908604,1909341,-,protein_coding,BME_RS09200,BME_RS09200,BMEI1859,BAX inhibitor (BI)-1/YccA family protein
4020,NC_003317.1,pseudogene,1909575,1912127,-,pseudogene,BME_RS09205,BME_RS09205,BMEI1860,glycosyl transferase family 1
4022,NC_003317.1,pseudogene,1912124,1912851,-,pseudogene,BME_RS09210,BME_RS09210,NA,ABC transporter
4024,NC_003317.1,gene,1912789,1913001,+,protein_coding,BME_RS09215,BME_RS09215,NA,hypothetical protein
4026,NC_003317.1,gene,1912998,1913723,+,protein_coding,BME_RS09220,BME_RS09220,BMEI1861,arylesterase
4028,NC_003317.1,gene,1913904,1914494,+,protein_coding,BME_RS09225,BME_RS09225,BMEI1862,RNA 2'%2C3'-cyclic phosphodiesterase
4030,NC_003317.1,gene,1914404,1915009,-,protein_coding,BME_RS16800,BME_RS16800,BMEI1863,low molecular weight phosphotyrosine protein phosphatase
4032,NC_003317.1,gene,1915236,1915529,+,protein_coding,BME_RS09235,BME_RS09235,BMEI1864,4a-hydroxytetrahydrobiopterin dehydratase
4034,NC_003317.1,gene,1915617,1916000,+,protein_coding,BME_RS09240,BME_RS09240,BMEI1865,DUF1232 domain-containing protein
4036,NC_003317.1,gene,1916416,1916919,+,protein_coding,BME_RS09245,BME_RS09245,BMEI1866,hypothetical protein
4038,NC_003317.1,gene,1916865,1917059,-,protein_coding,BME_RS09250,BME_RS09250,NA,hypothetical protein
4040,NC_003317.1,gene,1917044,1917235,-,protein_coding,BME_RS16805,BME_RS16805,NA,hypothetical protein
4042,NC_003317.1,gene,1917179,1918414,+,protein_coding,BME_RS09255,BME_RS09255,BMEI1867,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
4044,NC_003317.1,gene,1918448,1918951,+,protein_coding,BME_RS09260,BME_RS09260,NA,hypothetical protein
4046,NC_003317.1,gene,1918955,1919614,-,protein_coding,BME_RS09265,BME_RS09265,BMEI1869,LysE family translocator
4048,NC_003317.1,gene,1919801,1921021,+,protein_coding,BME_RS09270,BME_RS09270,BMEI1870,argininosuccinate synthase
4050,NC_003317.1,gene,1921100,1921837,-,protein_coding,BME_RS09275,BME_RS09275,BMEI1871,hypothetical protein
4052,NC_003317.1,pseudogene,1921857,1924500,-,pseudogene,BME_RS16810,BME_RS16810,NA,hypothetical protein
4054,NC_003317.1,gene,1924938,1925801,+,protein_coding,BME_RS09290,BME_RS09290,BMEI1874,hypothetical protein
4056,NC_003317.1,gene,1925827,1927278,+,protein_coding,BME_RS09295,BME_RS09295,BMEI1875,DNA polymerase Y family protein
4058,NC_003317.1,gene,1927278,1930511,+,protein_coding,BME_RS09300,BME_RS09300,BMEI1876,error-prone DNA polymerase
4060,NC_003317.1,gene,1930652,1931308,-,protein_coding,BME_RS09305,BME_RS09305,BMEI1877,DNA-binding protein
4062,NC_003317.1,pseudogene,1931490,1932354,-,pseudogene,BME_RS09310,BME_RS09310,NA,lytic transglycosylase
4064,NC_003317.1,gene,1932369,1932557,-,protein_coding,BME_RS09315,BME_RS09315,BMEI1879,hypothetical protein
4066,NC_003317.1,gene,1932723,1932932,-,protein_coding,BME_RS09320,BME_RS09320,BMEI1880,hypothetical protein
4068,NC_003317.1,gene,1933000,1933191,-,protein_coding,BME_RS09325,BME_RS09325,BMEI1881,hypothetical protein
4070,NC_003317.1,gene,1933211,1933900,-,protein_coding,BME_RS09330,BME_RS09330,BMEI1882,FAA hydrolase family protein
4072,NC_003317.1,gene,1934000,1934698,-,protein_coding,BME_RS09335,BME_RS09335,BMEI1883,nucleoside/nucleotide kinase family protein
4074,NC_003317.1,gene,1934771,1935694,-,protein_coding,BME_RS09340,BME_RS09340,BMEI1884,alpha/beta hydrolase
4076,NC_003317.1,gene,1935819,1936712,+,protein_coding,BME_RS09345,BME_RS09345,BMEI1885,LysR family transcriptional regulator
4078,NC_003317.1,gene,1936687,1936872,+,protein_coding,BME_RS16815,BME_RS16815,NA,hypothetical protein
4080,NC_003317.1,gene,1936928,1938559,+,protein_coding,BME_RS09350,BME_RS09350,BMEI1886,alpha-D-glucose phosphate-specific phosphoglucomutase
4082,NC_003317.1,gene,1938740,1939903,-,protein_coding,BME_RS09355,BME_RS09355,BMEI1887,Fe-S-binding ATPase
4084,NC_003317.1,gene,1940100,1940495,+,protein_coding,BME_RS09360,BME_RS09360,BMEI1888,lactoylglutathione lyase
4086,NC_003317.1,gene,1940548,1940751,+,protein_coding,BME_RS16820,BME_RS16820,NA,hypothetical protein
4088,NC_003317.1,gene,1940748,1941146,+,protein_coding,BME_RS09365,BME_RS09365,BMEI1889,hypothetical protein
4090,NC_003317.1,gene,1941281,1942285,+,protein_coding,BME_RS09370,BME_RS09370,BMEI1890,DUF1775 domain-containing protein
4092,NC_003317.1,gene,1942296,1942502,+,protein_coding,BME_RS16825,BME_RS16825,BMEI1891,hypothetical protein
4094,NC_003317.1,gene,1942839,1943342,+,protein_coding,BME_RS09375,BME_RS09375,BMEI1892,hypothetical protein
4096,NC_003317.1,gene,1943412,1943627,+,protein_coding,BME_RS09380,BME_RS09380,NA,hypothetical protein
4098,NC_003317.1,gene,1943678,1944403,-,protein_coding,BME_RS09385,BME_RS09385,BMEI1893,L%2CD-transpeptidase
4100,NC_003317.1,gene,1944548,1949287,-,protein_coding,BME_RS09390,BME_RS09390,BMEI1894,translocation/assembly module TamB
4102,NC_003317.1,gene,1949284,1951203,-,protein_coding,BME_RS09395,BME_RS09395,BMEI1895,outer membrane protein assembly factor
4104,NC_003317.1,gene,1951688,1952386,-,protein_coding,BME_RS09400,BME_RS09400,NA,SH3 domain-containing protein
4106,NC_003317.1,pseudogene,1952562,1952841,+,pseudogene,BME_RS16830,BME_RS16830,BMEI1897,hypothetical protein
4108,NC_003317.1,gene,1952838,1953203,-,protein_coding,BME_RS09405,BME_RS09405,BMEI1898,cytochrome o ubiquinol oxidase subunit IV
4110,NC_003317.1,gene,1953203,1953832,-,protein_coding,BME_RS09410,BME_RS09410,BMEI1899,cytochrome o ubiquinol oxidase subunit III
4112,NC_003317.1,gene,1953836,1955815,-,protein_coding,BME_RS09415,BME_RS09415,BMEI1900,cytochrome o ubiquinol oxidase subunit I
4114,NC_003317.1,gene,1955895,1956908,-,protein_coding,BME_RS09420,BME_RS09420,BMEI1901,ubiquinol oxidase subunit II
4116,NC_003317.1,gene,1957447,1958412,+,protein_coding,BME_RS09425,BME_RS09425,BMEI1902,hypothetical protein
4118,NC_003317.1,gene,1958457,1959065,-,protein_coding,BME_RS09430,BME_RS09430,BMEI1903,cytochrome c family protein
4120,NC_003317.1,gene,1959443,1960198,+,protein_coding,BME_RS09435,BME_RS09435,BMEI1904,3-deoxy-manno-octulosonate cytidylyltransferase
4122,NC_003317.1,gene,1960287,1961150,+,protein_coding,BME_RS09440,BME_RS09440,BMEI1905,prephenate dehydratase
4124,NC_003317.1,pseudogene,1961151,1962097,-,pseudogene,BME_RS09445,BME_RS09445,BMEI1906,NADH pyrophosphatase
4126,NC_003317.1,gene,1962126,1962530,-,protein_coding,BME_RS09450,BME_RS09450,BMEI1907,HIT family protein
4128,NC_003317.1,gene,1962601,1962698,+,SRP_RNA,ffs,BME_RS16835,NA,NA
4131,NC_003317.1,gene,1962812,1964620,+,protein_coding,BME_RS09455,BME_RS09455,BMEI1908,DNA polymerase III subunit gamma/tau
4133,NC_003317.1,gene,1964645,1964968,+,protein_coding,BME_RS09460,BME_RS09460,BMEI1909,YbaB/EbfC family nucleoid-associated protein
4135,NC_003317.1,gene,1965099,1965704,+,protein_coding,BME_RS09465,BME_RS09465,BMEI1910,recombination protein RecR
4137,NC_003317.1,gene,1965720,1967003,+,protein_coding,BME_RS09470,BME_RS09470,BMEI1911,lytic murein transglycosylase
4139,NC_003317.1,pseudogene,1967039,1967615,+,pseudogene,BME_RS16840,BME_RS16840,BMEI1912,hypothetical protein
4141,NC_003317.1,gene,1967609,1968508,-,protein_coding,BME_RS09475,BME_RS09475,BMEI1913,LysR family transcriptional regulator
4143,NC_003317.1,gene,1968615,1969634,+,protein_coding,BME_RS09480,BME_RS09480,BMEI1914,putative sulfate exporter family transporter
4145,NC_003317.1,gene,1970052,1971752,-,protein_coding,BME_RS09485,BME_RS09485,BMEI1915,30S ribosomal protein S1
4147,NC_003317.1,gene,1971687,1971935,+,protein_coding,BME_RS16845,BME_RS16845,NA,hypothetical protein
4149,NC_003317.1,gene,1971968,1972627,-,protein_coding,BME_RS09490,BME_RS09490,BMEI1916,cytidylate kinase
4151,NC_003317.1,gene,1972624,1973976,-,protein_coding,BME_RS09495,BME_RS09495,BMEI1917,3-phosphoshikimate 1-carboxyvinyltransferase
4153,NC_003317.1,gene,1974361,1974744,+,protein_coding,BME_RS09500,BME_RS09500,BMEI1918,TIGR02300 family protein
4155,NC_003317.1,gene,1974970,1975045,+,tRNA,BME_RS09505,BME_RS09505,BMEIt40,NA
4158,NC_003317.1,gene,1975267,1976388,+,protein_coding,BME_RS09510,BME_RS09510,BMEI1919,acyltransferase
4160,NC_003317.1,gene,1976565,1976999,+,protein_coding,BME_RS09515,BME_RS09515,BMEI1920,CHRD domain-containing protein
4162,NC_003317.1,gene,1977184,1978164,+,protein_coding,BME_RS16850,BME_RS16850,BMEI1921,acetoacetyl-CoA synthetase
4164,NC_003317.1,gene,1978165,1979172,+,protein_coding,BME_RS16855,BME_RS16855,BMEI1922,acetoacetate--CoA ligase
4166,NC_003317.1,gene,1979319,1980497,+,protein_coding,BME_RS09525,BME_RS09525,BMEI1923,isovaleryl-CoA dehydrogenase
4168,NC_003317.1,gene,1980497,1982104,+,protein_coding,BME_RS09530,BME_RS09530,BMEI1924,methylcrotonoyl-CoA carboxylase
4170,NC_003317.1,gene,1982116,1984137,+,protein_coding,BME_RS09535,BME_RS09535,BMEI1925,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
4172,NC_003317.1,gene,1984130,1984993,+,protein_coding,BME_RS09540,BME_RS09540,BMEI1926,hydroxymethylglutaryl-CoA lyase
4174,NC_003317.1,pseudogene,1984990,1985782,+,pseudogene,BME_RS16860,BME_RS16860,NA,enoyl-CoA hydratase
4176,NC_003317.1,gene,1985779,1985979,-,protein_coding,BME_RS16865,BME_RS16865,NA,hypothetical protein
4178,NC_003317.1,gene,1986073,1986294,-,protein_coding,BME_RS16870,BME_RS16870,BMEI1929,hypothetical protein
4180,NC_003317.1,gene,1986251,1987357,+,protein_coding,BME_RS09555,BME_RS09555,BMEI1930,branched chain amino acid ABC transporter substrate-binding protein
4182,NC_003317.1,gene,1987622,1987972,+,protein_coding,BME_RS09560,BME_RS09560,BMEI1931,hypothetical protein
4184,NC_003317.1,gene,1988012,1988212,+,protein_coding,BME_RS09565,BME_RS09565,BMEI1932,hypothetical protein
4186,NC_003317.1,gene,1988258,1988581,+,protein_coding,BME_RS16875,BME_RS16875,BMEI1933,hypothetical protein
4188,NC_003317.1,gene,1988812,1990680,+,protein_coding,BME_RS09570,BME_RS09570,BMEI1934,ABC transporter substrate-binding protein
4190,NC_003317.1,gene,1990694,1992532,+,protein_coding,BME_RS09575,BME_RS09575,BMEI1935,ABC transporter substrate-binding protein
4192,NC_003317.1,gene,1992644,1993741,+,protein_coding,BME_RS09580,BME_RS09580,BMEI1936,microcin C ABC transporter permease YejB
4194,NC_003317.1,gene,1993741,1994880,+,protein_coding,BME_RS09585,BME_RS09585,BMEI1937,ABC transporter permease
4196,NC_003317.1,gene,1994904,1996529,+,protein_coding,BME_RS09590,BME_RS09590,BMEI1938,ABC transporter ATP-binding protein
4198,NC_003317.1,gene,1996526,1997482,+,protein_coding,BME_RS09595,BME_RS09595,BMEI1939,glyoxylate/hydroxypyruvate reductase A
4200,NC_003317.1,gene,1997499,1998281,-,protein_coding,BME_RS09600,BME_RS09600,BMEI1940,molybdopterin-synthase adenylyltransferase MoeB
4202,NC_003317.1,gene,1998319,1999473,-,protein_coding,BME_RS09605,BME_RS09605,BMEI1941,DNA replication and repair protein RecF
4204,NC_003317.1,gene,1999655,2000773,-,protein_coding,BME_RS09610,BME_RS09610,BMEI1942,DNA polymerase III subunit beta
4206,NC_003317.1,gene,2001077,2002717,-,protein_coding,BME_RS09615,BME_RS09615,BMEI1943,chromosomal replication initiator protein DnaA
4208,NC_003317.1,gene,2003557,2003823,-,protein_coding,BME_RS09620,BME_RS09620,BMEI1944,30S ribosomal protein S20
4210,NC_003317.1,pseudogene,2003908,2004106,-,pseudogene,BME_RS09625,BME_RS09625,NA,hypothetical protein
4212,NC_003317.1,gene,2004160,2004933,-,protein_coding,BME_RS09630,BME_RS09630,BMEI1945,enoyl-CoA hydratase
4214,NC_003317.1,gene,2005060,2005941,-,protein_coding,BME_RS09635,BME_RS09635,BMEI1946,formamidopyrimidine-DNA glycosylase
4216,NC_003317.1,gene,2006161,2006340,+,protein_coding,BME_RS09640,BME_RS09640,NA,pilus biosynthesis protein
4218,NC_003317.1,gene,2006500,2007882,+,protein_coding,BME_RS09645,BME_RS09645,BMEI1948,leucyl aminopeptidase
4220,NC_003317.1,gene,2007957,2008307,+,protein_coding,BME_RS09650,BME_RS09650,BMEI1949,MarR family transcriptional regulator
4222,NC_003317.1,gene,2008304,2009176,+,protein_coding,BME_RS09655,BME_RS09655,BMEI1950,peptidase P60
4224,NC_003317.1,gene,2009198,2009899,+,protein_coding,BME_RS09660,BME_RS09660,BMEI1951,alpha/beta hydrolase
4226,NC_003317.1,gene,2009924,2010928,-,protein_coding,BME_RS09665,BME_RS09665,BMEI1952,D-glycerate dehydrogenase
4228,NC_003317.1,gene,2011279,2011824,+,protein_coding,BME_RS09670,BME_RS09670,BMEI1953,hypothetical protein
4230,NC_003317.1,gene,2011869,2012648,-,protein_coding,BME_RS09675,BME_RS09675,BMEI1954,MetQ/NlpA family ABC transporter substrate-binding protein
4232,NC_003317.1,gene,2012814,2013251,-,protein_coding,BME_RS09680,BME_RS09680,BMEI1955,transcriptional repressor
4234,NC_003317.1,gene,2013503,2014021,+,protein_coding,BME_RS09685,BME_RS09685,BMEI1956,beta-hydroxydecanoyl-ACP dehydratase
4236,NC_003317.1,gene,2014187,2015410,+,protein_coding,BME_RS09690,BME_RS09690,BMEI1957,beta-ketoacyl-[acyl-carrier-protein] synthase I
4238,NC_003317.1,gene,2015425,2016243,+,protein_coding,BME_RS09695,BME_RS09695,BMEI1958,enoyl-[acyl-carrier-protein] reductase FabI
4240,NC_003317.1,pseudogene,2016291,2017314,-,pseudogene,BME_RS09705,BME_RS09705,BMEI1960,methyltransferase
4242,NC_003317.1,gene,2017425,2019569,-,protein_coding,BME_RS09710,BME_RS09710,BMEI1961,polyribonucleotide nucleotidyltransferase
4244,NC_003317.1,gene,2019853,2020122,-,protein_coding,BME_RS09715,BME_RS09715,BMEI1962,30S ribosomal protein S15
4246,NC_003317.1,gene,2020293,2021267,-,protein_coding,BME_RS09720,BME_RS09720,BMEI1963,tRNA pseudouridine(55) synthase TruB
4248,NC_003317.1,gene,2021271,2021723,-,protein_coding,BME_RS09725,BME_RS09725,BMEI1964,ribosome-binding factor A
4250,NC_003317.1,gene,2021989,2024868,-,protein_coding,BME_RS09730,BME_RS09730,BMEI1965,translation initiation factor IF-2
4252,NC_003317.1,gene,2025006,2025659,-,protein_coding,BME_RS09735,BME_RS09735,BMEI1966,hypothetical protein
4254,NC_003317.1,gene,2025583,2025813,+,protein_coding,BME_RS16880,BME_RS16880,NA,hypothetical protein
4256,NC_003317.1,gene,2025991,2027604,-,protein_coding,BME_RS09740,BME_RS09740,BMEI1967,transcription termination/antitermination protein NusA
4258,NC_003317.1,gene,2027657,2028316,-,protein_coding,BME_RS09745,BME_RS09745,BMEI1968,ribosome maturation factor
4260,NC_003317.1,gene,2028496,2029197,-,protein_coding,BME_RS09750,BME_RS09750,BMEI1969,tRNA (guanosine(46)-N7)-methyltransferase TrmB
4262,NC_003317.1,gene,2029206,2030471,-,protein_coding,BME_RS09755,BME_RS09755,BMEI1970,methionine adenosyltransferase
4264,NC_003317.1,gene,2030698,2031111,-,protein_coding,BME_RS09760,BME_RS09760,BMEI1971,XRE family transcriptional regulator
4266,NC_003317.1,gene,2031258,2032856,-,protein_coding,BME_RS09765,BME_RS09765,BMEI1972,apolipoprotein N-acyltransferase
4268,NC_003317.1,gene,2032853,2033971,-,protein_coding,BME_RS09770,BME_RS09770,BMEI1973,HlyC/CorC family transporter
4270,NC_003317.1,gene,2033974,2034450,-,protein_coding,BME_RS09775,BME_RS09775,BMEI1974,rRNA maturation RNase YbeY
4272,NC_003317.1,pseudogene,2034616,2035600,-,pseudogene,BME_RS09780,BME_RS09780,BMEI1975,PhoH family protein
4274,NC_003317.1,gene,2035837,2037240,-,protein_coding,BME_RS09785,BME_RS09785,BMEI1976,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
4276,NC_003317.1,gene,2037298,2038101,-,protein_coding,BME_RS09790,BME_RS09790,BMEI1977,1-acyl-sn-glycerol-3-phosphate acyltransferase
4278,NC_003317.1,gene,2038098,2038598,-,protein_coding,BME_RS09795,BME_RS09795,BMEI1978,ribosomal-protein-alanine N-acetyltransferase
4280,NC_003317.1,gene,2038603,2039292,-,protein_coding,BME_RS09800,BME_RS09800,BMEI1979,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
4282,NC_003317.1,gene,2039575,2040072,+,protein_coding,BME_RS09805,BME_RS09805,BMEI1980,DNA starvation/stationary phase protection protein Dps
4284,NC_003317.1,gene,2040233,2041486,-,protein_coding,BME_RS09810,BME_RS09810,BMEI1981,aminopeptidase
4286,NC_003317.1,gene,2041605,2041886,+,protein_coding,BME_RS09815,BME_RS09815,BMEI1982,hypothetical protein
4288,NC_003317.1,gene,2041996,2043018,-,protein_coding,BME_RS09820,BME_RS09820,BMEI1983,cell wall hydrolase
4290,NC_003317.1,gene,2043562,2044248,-,protein_coding,BME_RS09825,BME_RS09825,BMEI1984,phosphate regulon transcriptional regulatory protein PhoB
4292,NC_003317.1,gene,2044366,2045088,-,protein_coding,BME_RS09830,BME_RS09830,BMEI1985,phosphate transport system regulatory protein PhoU
4294,NC_003317.1,gene,2045154,2045975,-,protein_coding,BME_RS09835,BME_RS09835,BMEI1986,phosphate ABC transporter ATP-binding protein
4296,NC_003317.1,gene,2045992,2047302,-,protein_coding,BME_RS09840,BME_RS09840,BMEI1987,phosphate ABC transporter%2C permease protein PstA
4298,NC_003317.1,gene,2047302,2048792,-,protein_coding,BME_RS09845,BME_RS09845,BMEI1988,phosphate ABC transporter permease subunit PstC
4300,NC_003317.1,gene,2048934,2049980,-,protein_coding,BME_RS09850,BME_RS09850,BMEI1989,phosphonate ABC transporter substrate-binding protein
4302,NC_003317.1,gene,2050135,2050551,-,protein_coding,BME_RS09855,BME_RS09855,BMEI1990,DUF454 domain-containing protein
4304,NC_003317.1,gene,2050718,2050939,-,protein_coding,BME_RS16885,BME_RS16885,BMEI1991,hypothetical protein
4306,NC_003317.1,gene,2051095,2051451,+,protein_coding,BME_RS09860,BME_RS09860,BMEI1992,septal ring lytic transglycosylase RlpA family protein
4308,NC_003317.1,gene,2051899,2052519,+,protein_coding,BME_RS09865,BME_RS09865,BMEI1993,hypothetical protein
4310,NC_003317.1,pseudogene,2052568,2054100,-,pseudogene,BME_RS09870,BME_RS09870,NA,AAA family ATPase
